name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.514193, 3.308678",2022-06-28,32.1,25,28,40,25,31.3,24.6,82.7,2,100,4.17,rain,0,0,22.3,22.3,208.1,1013.2,58.3,12.5,238.6,20.7,8,30,2022-06-28T06:35:10,2022-06-28T19:05:00,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-06-29,30,25,26.8,37.3,25,29.3,25.2,90.8,0,0,0,rain,0,0,30.2,18.4,215.4,1013.6,69.7,9.3,201.6,17.4,8,30,2022-06-29T06:35:24,2022-06-29T19:05:10,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2022-06-30,28,24,25.3,32.7,24,26,24.1,93.8,52,100,8.33,rain,0,0,37.1,22,198.3,1013.2,81.7,6.7,142.1,12.4,6,30,2022-06-30T06:35:38,2022-06-30T19:05:20,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-01,30.7,23,25.9,35.2,23,27.2,23.6,88.1,15,100,8.33,rain,0,0,36,22.3,207.9,1013.6,56.2,8.8,261.5,22.6,8,10,2022-07-01T06:35:52,2022-07-01T19:05:29,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-07-02,30,24.9,26.7,35.1,24.9,28.4,23.7,83.9,1,100,4.17,rain,0,0,22.7,20.5,211.1,1015.1,54.8,10.6,173,14.8,8,10,2022-07-02T06:36:05,2022-07-02T19:05:38,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-03,30,24.2,26.8,36,24.2,28.6,23.8,84.3,0,0,0,rain,0,0,25.9,22.3,221.2,1015.6,53.2,8.9,251.3,21.5,9,10,2022-07-03T06:36:19,2022-07-03T19:05:46,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2022-07-04,29.2,24,25.8,33.9,24,26.6,23.7,88.4,8,100,4.17,rain,0,0,28.8,24.1,216.7,1014.6,58.1,8.8,220.3,19,8,10,2022-07-04T06:36:33,2022-07-04T19:05:54,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-07-05,27,24,25.5,30.1,24,25.9,23.8,90.6,33,100,8.33,rain,0,0,27.4,11.2,206.7,1015,57.7,7.3,137,11.8,6,10,2022-07-05T06:36:46,2022-07-05T19:06:02,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2022-07-06,30,23.9,26.7,36.2,23.9,28.7,24.1,85.8,0,0,0,rain,0,0,16.6,20.5,205.7,1014.7,53,8.4,262.7,22.8,8,10,2022-07-06T06:37:00,2022-07-06T19:06:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-07-07,30,24.7,26.9,36.2,24.7,29.3,24,84.6,4,100,4.17,rain,0,0,31.7,27.7,219.6,1014.5,58.6,10,180.8,15.4,7,30,2022-07-07T06:37:13,2022-07-07T19:06:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-08,26.1,21.8,24.2,26.1,21.8,24.2,23.2,94.4,65,100,12.5,rain,0,0,28.8,26.2,235,1014.9,62.3,7,182.8,15.9,8,30,2022-07-08T06:37:26,2022-07-08T19:06:20,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-07-09,25.1,23,24.2,25.1,23,24.2,23.6,96.1,70,100,12.5,rain,0,0,30.6,25.9,232.5,1015.3,64.9,5.1,24.6,2,1,10,2022-07-09T06:37:39,2022-07-09T19:06:25,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-07-10,29,23.9,26.2,33.6,23.9,28.1,24,88.3,4,100,4.17,rain,0,0,26.6,20.8,215.1,1014.2,66.3,7.9,224.2,19.2,8,10,2022-07-10T06:37:52,2022-07-10T19:06:29,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-07-11,27,24,25.6,30.1,24,25.9,23.8,89.9,0.1,100,4.17,rain,0,0,27,44.6,197.4,1013.1,64.8,9.2,227.3,19.6,7,10,2022-07-11T06:38:05,2022-07-11T19:06:33,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-12,25,23.9,24.2,25,23.9,24.2,23.9,98.2,17,100,8.33,rain,0,0,24.1,14.8,195.7,1014.8,55.1,5.5,49.3,4.3,2,10,2022-07-12T06:38:17,2022-07-12T19:06:36,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-07-13,28,23,25.1,31.8,23,25.9,23.3,90.1,10,100,4.17,rain,0,0,29.9,18.4,193.8,1015.2,56.5,8.9,166.1,14.4,6,10,2022-07-13T06:38:29,2022-07-13T19:06:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-07-14,29.6,23.8,26,33.8,23.8,27.2,23.1,84.7,0,0,0,rain,0,0,25.6,24.1,216,1013.9,63.8,12.2,136,11.8,8,10,2022-07-14T06:38:40,2022-07-14T19:06:40,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-15,30.6,23,26.9,35.4,23,29,23.4,81.9,0,0,0,rain,0,0,24.5,22.6,198,1013,57.6,10.8,254.8,22.1,8,10,2022-07-15T06:38:52,2022-07-15T19:06:41,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-16,29,23,26.2,33.6,23,27.4,23,82.9,0.4,100,8.33,rain,0,0,29.5,37.1,195,1013.7,65.8,11.3,204.2,17.6,7,10,2022-07-16T06:39:03,2022-07-16T19:06:42,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-17,30,24.2,26.6,35.1,24.2,28.2,23.2,82.3,0.1,100,4.17,rain,0,0,28.1,20.5,183.6,1014.9,67.3,11.2,254,21.9,9,10,2022-07-17T06:39:14,2022-07-17T19:06:41,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-18,29.8,19,25.6,32.8,19,26.2,21,76.7,0.5,100,8.33,rain,0,0,26.6,25.9,215.6,1015.2,50,15.5,274.6,23.7,9,10,2022-07-18T06:39:24,2022-07-18T19:06:40,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-19,29.2,14.9,24.5,30.2,14.9,24.9,18.5,69.9,0.1,100,4.17,rain,0,0,22.3,25.9,220.1,1014.8,82.3,19.4,221.9,19.1,8,10,2022-07-19T06:39:34,2022-07-19T19:06:38,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,remote,65201099999"
"6.514193, 3.308678",2022-07-20,30.3,14,24,34.3,14,24.5,18.4,71.1,0.1,100,4.17,rain,0,0,25.6,48.2,208.2,1015.3,69.8,18.5,109.1,9.5,3,10,2022-07-20T06:39:44,2022-07-20T19:06:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,remote,65201099999"
"6.514193, 3.308678",2022-07-21,29.4,13,24.2,33.5,13,24.7,18.7,72,0,0,0,,0,0,27.7,66.6,202.6,1014.4,81.9,18.8,224.7,19.3,7,10,2022-07-21T06:39:53,2022-07-21T19:06:32,0.76,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,VRJU8,remote,65201099999"
"6.514193, 3.308678",2022-07-22,28.7,14,24.5,32,14,25.1,20.1,77,0.1,100,4.17,rain,0,0,25.9,37.1,205.7,1013.3,88.6,17.9,181.9,15.7,5,10,2022-07-22T06:40:02,2022-07-22T19:06:28,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,remote,65201099999"
"6.514193, 3.308678",2022-07-23,29.5,16,25.2,32.7,16,25.9,20.5,75.5,3.4,100,25,rain,0,0,25.6,35.3,212.4,1013,94.9,18,232.5,20.1,9,10,2022-07-23T06:40:10,2022-07-23T19:06:24,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,remote,65201099999"
"6.514193, 3.308678",2022-07-24,29.2,17,24.8,31.3,17,25.3,21.4,81.8,19,100,8.33,rain,0,0,20.2,27.7,220.8,1013.8,85.8,16.8,207.5,17.8,8,10,2022-07-24T06:40:18,2022-07-24T19:06:18,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,remote,65201099999"
"6.514193, 3.308678",2022-07-25,29.6,22,26.1,34.6,22,27.2,21.9,78.2,162,100,4.17,rain,0,0,24.5,22.3,240.6,1013.7,94.1,18.8,173.5,15.1,6,10,2022-07-25T06:40:26,2022-07-25T19:06:12,0.89,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"VRJU8,remote,65201099999"
"6.514193, 3.308678",2022-07-26,28.1,23.7,26,31.6,23.7,26.7,22.7,82.3,1.5,100,37.5,rain,0,0,28.4,23,244.4,1012.7,88.8,19.3,145.6,12.4,5,30,2022-07-26T06:40:33,2022-07-26T19:06:05,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,remote,65201099999"
"6.514193, 3.308678",2022-07-27,27.9,21,25.2,31.3,21,25.6,22.6,85.5,8.5,100,54.17,rain,0,0,34.6,23.8,233.5,1012.5,95.5,16.9,118.7,10.1,6,30,2022-07-27T06:40:40,2022-07-27T19:05:57,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-28,27,23,25.3,29.7,23,25.5,21.9,81.7,3.6,100,33.33,rain,0,0,38.5,33.5,226.2,1013.3,89,19.1,88.8,7.6,5,10,2022-07-28T06:40:46,2022-07-28T19:05:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-29,28.5,24.4,26.1,30.8,24.4,26.6,21.2,74.8,0.2,100,8.33,rain,0,0,29.2,29.5,235,1014.3,90.2,19.1,204.3,17.6,8,10,2022-07-29T06:40:52,2022-07-29T19:05:40,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-07-30,31.1,23.1,26.4,36.2,23.1,27.5,21,72.8,0.1,100,4.17,rain,0,0,25.9,22.3,235.9,1014.4,86.9,19.7,206.3,17.8,8,10,2022-07-30T06:40:57,2022-07-30T19:05:30,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,65201099999"
"6.514193, 3.308678",2022-07-31,28.7,23.6,25.9,30.7,23.6,26.5,21.5,77.2,0.8,100,29.17,rain,0,0,35.3,28.1,229.7,1014,91.6,19.2,186,16,8,10,2022-07-31T06:41:02,2022-07-31T19:05:19,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VRJU8,remote,65201099999"
"6.514193, 3.308678",2022-08-01,27.8,23.9,25.2,29.7,23.9,25.4,21.8,81.9,3.9,100,12.5,rain,0,0,36.4,31.7,231.5,1014.2,71.9,15.2,228.3,19.9,9,10,2022-08-01T06:41:07,2022-08-01T19:05:08,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-02,27.9,21.4,25,29.4,21.4,25.5,20.4,76.2,0,0,0,rain,0,0,23,18.4,235.3,1014.7,76.9,15.6,155.1,13.3,6,10,2022-08-02T06:41:11,2022-08-02T19:04:55,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-03,30,21,25.6,32.6,21,26.8,21.2,77.5,0,0,0,rain,0,0,23.8,18.4,199.5,1014,48.5,9.7,188,16.4,7,10,2022-08-03T06:41:14,2022-08-03T19:04:42,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-04,29.1,22,26.1,32.2,22,27.2,21.7,77.6,0,0,0,rain,0,0,25.9,18.4,198.3,1013.8,60.7,9.3,163.8,14.2,7,10,2022-08-04T06:41:17,2022-08-04T19:04:29,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-05,31,23,26,34.6,23,27.1,22.1,80.3,0.1,100,4.17,rain,0,0,23.8,14.8,207.3,1014.5,46.7,11.4,296.2,25.7,10,10,2022-08-05T06:41:19,2022-08-05T19:04:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-06,30,22.7,25.7,33.3,22.7,26.7,21.9,81.2,0,0,0,,0,0,29.5,25.9,216.8,1014.7,53.3,10.4,261.3,22.5,9,10,2022-08-06T06:41:21,2022-08-06T19:03:59,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-07,30,23,25.9,32.6,23,26.7,21.8,79.3,0,0,0,,0,0,24.1,16.6,202.8,1013.3,59.6,10.6,275.5,23.7,9,10,2022-08-07T06:41:23,2022-08-07T19:03:44,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-08,29.9,23,25.9,34,23,27,22.2,80.6,0,0,0,rain,0,0,29.5,19.5,216.2,1013.2,56.6,9.7,186.3,16.1,8,10,2022-08-08T06:41:24,2022-08-08T19:03:27,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-09,30,23,25.9,34.1,23,27,22.3,81.7,0,0,0,,0,0,28.4,19.8,214.9,1013.7,61.2,10.7,231.5,20,7,10,2022-08-09T06:41:24,2022-08-09T19:03:10,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-10,30.7,23,25.9,34.9,23,27,22.7,83.3,0,0,0,,0,0,31,26.1,212.7,1013.9,52.2,9.7,290,25,9,10,2022-08-10T06:41:24,2022-08-10T19:02:52,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-11,31,23.9,26.5,34.6,23.9,27.4,22.3,79.3,0,0,0,,0,0,32,29.5,211.6,1013.6,48.3,10,239.8,20.8,8,10,2022-08-11T06:41:24,2022-08-11T19:02:34,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-12,27,23.2,25.2,29.6,23.2,25.7,22.5,85.4,0,0,0,,0,0,34.2,27.7,206.2,1013.5,59,9.8,211.2,18.2,8,10,2022-08-12T06:41:23,2022-08-12T19:02:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-13,29.2,24,26.1,33.6,24,27.1,22.8,82.8,0,0,0,rain,0,0,39.2,22.8,204.8,1013.8,72.3,10,243.1,20.9,8,10,2022-08-13T06:41:22,2022-08-13T19:01:55,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-14,27,24.8,25.9,29.6,24.8,26.8,22.9,83.5,0,0,0,rain,0,0,46.4,31.7,206.7,1012.2,85.5,9.5,90.5,7.8,6,10,2022-08-14T06:41:20,2022-08-14T19:01:35,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-15,28.1,23.8,25,30.8,23.8,25.2,23,89.1,5,100,12.5,rain,0,0,44.6,29.5,201.5,1012.1,75.3,8.4,74.5,6.5,4,10,2022-08-15T06:41:17,2022-08-15T19:01:14,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-16,27.7,14,24.7,30.3,14,25.2,22.4,87.4,5,100,8.33,rain,0,0,33.1,22.3,184.3,1013.9,79.6,9.3,234.5,20.1,9,10,2022-08-16T06:41:15,2022-08-16T19:00:52,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-17,29.1,22.8,25.1,32.9,22.8,25.9,22.3,85.2,0,0,0,,0,0,19.8,13,205.6,1014.1,57,8.5,282.7,24.4,10,10,2022-08-17T06:41:11,2022-08-17T19:00:30,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-18,31.8,22.9,26.2,36.4,22.9,27.7,22.4,80.5,0,0,0,rain,0,0,25.9,22.3,193.1,1013.3,57.7,9.2,231.8,20.1,9,10,2022-08-18T06:41:08,2022-08-18T19:00:07,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-19,27,24,25.4,30.1,24,25.9,23,86.8,9,100,8.33,rain,0,0,29.5,59.1,201.2,1013.5,76.8,9.1,159.9,13.8,8,10,2022-08-19T06:41:04,2022-08-19T18:59:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-20,30,22.9,25.9,34.2,22.9,26.9,22.9,84.9,3,100,4.17,rain,0,0,29.5,24.1,195.8,1014.8,60.2,10.1,264.8,22.9,9,10,2022-08-20T06:40:59,2022-08-20T18:59:20,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-21,31,22,25.9,34.6,22,27.2,22.2,81.5,0,0,0,,0,0,20.5,16.7,221,1014.2,55.1,9.3,295.3,25.6,10,10,2022-08-21T06:40:55,2022-08-21T18:58:55,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-22,28,23.2,25.5,31.9,23.2,26.4,23,86.2,0,0,0,rain,0,0,32.8,24.1,199.4,1012,64.7,10.4,224.5,19.5,9,10,2022-08-22T06:40:49,2022-08-22T18:58:30,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-23,29,23.8,26,33.6,23.8,27.1,23,84.1,14,100,8.33,rain,0,0,40.7,35.5,189,1012.7,71.4,10.3,154.8,13.4,8,10,2022-08-23T06:40:44,2022-08-23T18:58:05,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-24,30.1,23.2,26.6,34,23.2,28,22.3,78.1,0,0,0,rain,0,0,27.4,18.4,191.8,1015.3,56.9,10.8,266.5,23,9,10,2022-08-24T06:40:38,2022-08-24T18:57:39,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-25,29.9,23,26.5,33.1,23,28,22.7,80.4,0,0,0,,0,0,22.3,18.4,219.9,1014.6,49.2,9,179,15.3,6,10,2022-08-25T06:40:31,2022-08-25T18:57:13,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.514193, 3.308678",2022-08-26,28,24.6,25.8,31.3,24.6,26.3,22.6,83,0,0,0,rain,0,0,37.8,31.7,206.8,1012.9,65,9.8,37.3,3.1,2,10,2022-08-26T06:40:25,2022-08-26T18:56:46,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.514193, 3.308678",2022-08-27,28,23.2,25.2,31.3,23.2,25.6,23,88.2,22,100,12.5,rain,0,0,39.6,27.7,189.6,1011.8,77.1,9.3,250.5,21.6,9,10,2022-08-27T06:40:17,2022-08-27T18:56:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-28,28,23.9,25.7,31.9,23.9,26.7,22.7,84,1,100,4.17,rain,0,0,32,20.5,191.1,1013.5,63.7,9.7,270.8,23.6,9,10,2022-08-28T06:40:10,2022-08-28T18:55:51,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-29,29.4,22,25.7,33.2,22,26.9,22.6,84.2,0,0,0,rain,0,0,25.6,16.6,208.9,1013.5,62.2,11,226.8,19.5,8,10,2022-08-29T06:40:02,2022-08-29T18:55:23,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-08-30,27.2,23.7,25.2,30.4,23.7,25.6,23.6,90.8,13,100,8.33,rain,0,0,34.2,25.9,197.4,1012.3,68.2,8.9,161.2,13.9,7,10,2022-08-30T06:39:54,2022-08-30T18:54:54,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-08-31,29,23.8,25.7,33.6,23.8,27,23.6,88.4,1,100,4.17,rain,0,0,33.8,25.9,199.4,1013.1,77.1,8.6,279.6,24.2,10,10,2022-08-31T06:39:46,2022-08-31T18:54:25,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-09-01,28,24,25.3,31.9,24,25.9,23.3,89,2,100,8.33,rain,0,0,27,16.6,193.9,1014.1,58.7,9.6,273.6,23.6,9,10,2022-09-01T06:39:38,2022-09-01T18:53:56,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-09-02,29.1,23.9,25.9,32.9,23.9,27.4,23.3,85.8,0,0,0,rain,0,0,23,16.6,198.4,1015.3,60.8,10,229.7,20.1,9,10,2022-09-02T06:39:29,2022-09-02T18:53:27,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-09-03,30,24.9,26.8,36.2,24.9,28.9,24,84.5,4,100,4.17,rain,0,0,25.2,22.3,188.9,1015,69.1,9.8,234.8,20.3,8,30,2022-09-03T06:39:20,2022-09-03T18:52:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-09-04,26.9,23.1,24.8,28.7,23.1,24.9,23.4,91.7,13,100,8.33,rain,0,0,36,18.4,211.4,1015.5,66.7,10.5,261.3,22.5,8,10,2022-09-04T06:39:10,2022-09-04T18:52:27,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-09-05,30,23.8,26.2,35.1,23.8,27.8,23.7,86.9,6,100,4.17,rain,0,0,24.1,22.3,192.6,1015.5,61.4,9.9,243.2,21,9,10,2022-09-05T06:39:01,2022-09-05T18:51:56,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-09-06,28.1,24,25.7,31.4,24,27,23.1,86,0,0,0,rain,0,0,22.3,18.4,198.1,1014.9,55.1,9.8,266.9,23.2,8,10,2022-09-06T06:38:51,2022-09-06T18:51:26,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-09-07,29,23,26,33.6,23,27.7,23.1,84.6,0,0,0,rain,0,0,25.2,18.4,209.5,1013.8,65.4,10.3,252.8,21.9,8,10,2022-09-07T06:38:41,2022-09-07T18:50:55,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-09-08,28,24,25.7,32.5,24,26.3,23.8,89.8,14,100,4.17,rain,0,0,29.2,21.2,185.9,1012.9,71.1,8.5,252.9,21.8,9,10,2022-09-08T06:38:31,2022-09-08T18:50:24,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-09-09,29,23,26,34.3,23,27.6,23.5,86.7,2,100,4.17,rain,0,0,29.5,24.1,200.3,1013.6,60,9.4,257.3,22.2,9,10,2022-09-09T06:38:21,2022-09-09T18:49:52,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.514193, 3.308678",2022-09-10,30.2,24,26.5,32.4,24,27.3,21.7,76.6,0.6,100,16.67,rain,0,0,24.8,24.5,225.6,1014.4,64.6,18.2,240,20.7,9,10,2022-09-10T06:38:11,2022-09-10T18:49:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
"6.514193, 3.308678",2022-09-11,29.4,23.6,26,34.8,23.6,26.6,22.5,81.3,12.9,100,8.33,rain,0,0,22.3,14.4,253.1,1013.1,95.9,20.3,44.8,3.9,2,10,2022-09-11T06:38:00,2022-09-11T18:48:49,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VRJU8,remote,65201099999"
